pl_name,hostname,discoverymethod,disc_facility,pl_rade,pl_radeerr1,pl_radeerr2,pl_orbper,pl_insol,st_mass,st_teff,st_rad,st_met,sy_dist
LTT 1445 A b,LTT 1445 A,Transit,Transiting Exoplanet Survey Satellite (TESS),1.34,0.11,-0.06,5.3587635,5.7,0.257,3562.0,0.271,-0.34,6.86929
WASP-178 b,WASP-178,Transit,WASP-South,20.28829,1.00881,-1.00881,3.3448285,5550.0,2.07,9360.0,1.67,0.21,427.678
V1298 Tau c,V1298 Tau,Transit,K2,5.08,0.37,-0.37,8.249164,146.0,1.1,4970.0,1.32,0.1,108.199
V1298 Tau d,V1298 Tau,Transit,K2,6.53,0.42,-0.42,12.401394,85.0,1.1,4970.0,1.32,0.1,108.199
V1298 Tau e,V1298 Tau,Transit,K2,10.17,0.75,-0.75,48.677714,10.0,1.1,4970.0,1.32,0.1,108.199
LP 791-18 b,LP 791-18,Transit,Transiting Exoplanet Survey Satellite (TESS),1.212,0.059,-0.058,0.9479981,24.14,0.139,2960.0,0.182,-0.09,26.4927
LP 791-18 c,LP 791-18,Transit,Transiting Exoplanet Survey Satellite (TESS),2.488,0.096,-0.096,4.98991,2.637,0.139,2960.0,0.182,-0.09,26.4927
TOI-125 b,TOI-125,Transit,Transiting Exoplanet Survey Satellite (TESS),2.726,0.075,-0.075,4.65382,185.0,0.859,5320.0,0.848,-0.02,111.059
TOI-125 c,TOI-125,Transit,Transiting Exoplanet Survey Satellite (TESS),2.759,0.1,-0.1,9.15059,77.59,0.859,5320.0,0.848,-0.02,111.059
L 168-9 b,L 168-9,Transit,Transiting Exoplanet Survey Satellite (TESS),1.63,0.14,-0.14,1.40152604,149.3748,0.614,3842.0,0.604,-0.03,25.1496
TOI-125 d,TOI-125,Transit,Transiting Exoplanet Survey Satellite (TESS),2.93,0.17,-0.17,19.98,26.7,0.859,5320.0,0.848,-0.02,111.059
HATS-48 A b,HATS-48 A,Transit,HATSouth,8.9672,0.168135,-0.168135,3.1316666,137.6,0.7279,4546.0,0.7152,0.186,263.609
HATS-72 b,HATS-72,Transit,HATSouth,8.0973816,0.0358688,-0.0358688,7.3279474,49.58,0.7311,4656.1,0.7214,0.099,127.589
NGTS-10 b,NGTS-10,Transit,Next-Generation Transit Survey (NGTS),13.506845,1.311453,-0.930347,0.7668944,3716.1785,0.696,4600.0,0.697,-0.02,324.69865036
TOI-1130 b,TOI-1130,Transit,Transiting Exoplanet Survey Satellite (TESS),3.66,0.03,-0.04,4.074554,78.1,0.745,4360.0,0.697,0.11,58.2609
TOI-1130 c,TOI-1130,Transit,Transiting Exoplanet Survey Satellite (TESS),13.0,0.4,-0.4,8.3501898,30.0,0.745,4360.0,0.697,0.11,58.2609
TOI-677 b,TOI-677,Transit,Transiting Exoplanet Survey Satellite (TESS),13.11450742,0.32506044,-0.33626942,11.2365985,37.6345,1.181,6295.0,1.28,0.0,141.812
LTT 3780 b,LTT 3780,Transit,Transiting Exoplanet Survey Satellite (TESS),1.325,0.057,-0.058,0.76837931,111.0,0.381,3358.0,0.38,0.06,21.9814
LTT 3780 c,LTT 3780,Transit,Transiting Exoplanet Survey Satellite (TESS),2.39,0.1,-0.11,12.252284,2.76,0.381,3358.0,0.38,0.06,21.9814
TOI-1338 b,TOI-1338 A,Transit,Transiting Exoplanet Survey Satellite (TESS),7.661,0.053,-0.053,95.4001,0.9938,1.0936,5723.2,1.313,0.01,399.017
AU Mic b,AU Mic,Transit,Transiting Exoplanet Survey Satellite (TESS),4.79,0.29,-0.29,8.463446,21.2,0.635,3540.0,0.862,0.01,9.7221
WASP-148 b,WASP-148,Transit,SuperWASP-North,8.47398941,0.14571675,-0.19055267,8.803809,72.699,0.954,5555.0,0.912,0.099,246.353
NGTS-11 b,NGTS-11,Transit,Transiting Exoplanet Survey Satellite (TESS),9.157753,0.313852,-0.358688,35.45533,9.242,0.862,5050.0,0.832,0.22,190.422
TOI-849 b,TOI-849,Transit,Transiting Exoplanet Survey Satellite (TESS),3.64,0.38,-0.38,0.765548,2314.06,0.97,5257.0,0.97,0.19,225.734
TOI-700 b,TOI-700,Transit,Transiting Exoplanet Survey Satellite (TESS),0.914,0.053,-0.049,9.977219,4.98,0.415,3459.0,0.421,-0.07,31.1265
TOI-700 c,TOI-700,Transit,Transiting Exoplanet Survey Satellite (TESS),2.6,0.14,-0.13,16.051137,2.64,0.415,3459.0,0.421,-0.07,31.1265
TOI-700 d,TOI-700,Transit,Transiting Exoplanet Survey Satellite (TESS),1.073,0.059,-0.054,37.42396,0.85,0.415,3459.0,0.421,-0.07,31.1265
HIP 67522 b,HIP 67522,Transit,Transiting Exoplanet Survey Satellite (TESS),9.9872018,0.23538859,-0.22417961,6.9594731,341.0878,1.22,5675.0,1.38,0.0,127.28
TOI-1899 b,TOI-1899,Transit,Transiting Exoplanet Survey Satellite (TESS),11.09689089,0.33626942,-0.33626942,29.090312,3.4,0.632,3926.0,0.607,0.28,128.438
HD 86226 c,HD 86226,Transit,Transiting Exoplanet Survey Satellite (TESS),2.16,0.08,-0.08,3.98442,647.901,1.019,5863.0,1.053,0.018,45.683
WD 1856+534 b,WD 1856+534,Transit,Transiting Exoplanet Survey Satellite (TESS),10.4,1.0,-1.0,1.4079405,0.181,0.518,4710.0,0.0131,,24.7359
LTT 9779 b,LTT 9779,Transit,Transiting Exoplanet Survey Satellite (TESS),4.72,0.23,-0.23,0.792052,1781.1556,1.02,5443.0,0.949,0.27,80.4373
TOI-824 b,TOI-824,Transit,Transiting Exoplanet Survey Satellite (TESS),2.926,0.202,-0.191,1.392978,412.0,0.71,4600.0,0.695,-0.092,63.9262
TOI-421 b,TOI-421,Transit,Transiting Exoplanet Survey Satellite (TESS),2.64,0.08,-0.08,5.197576,154.57,0.833,5291.0,0.866,-0.044,74.7969
TOI-421 c,TOI-421,Transit,Transiting Exoplanet Survey Satellite (TESS),5.09,0.07,-0.07,16.067541,34.32,0.833,5291.0,0.866,-0.044,74.7969
GJ 3473 b,GJ 3473,Transit,Transiting Exoplanet Survey Satellite (TESS),1.264,0.05,-0.049,1.1980035,59.4,0.36,3347.0,0.364,0.11,27.3644
TOI-776 b,TOI-776,Transit,Transiting Exoplanet Survey Satellite (TESS),1.798,0.078,-0.077,8.24662,11.5,0.542,3725.0,0.547,-0.21,27.1701
TOI-776 c,TOI-776,Transit,Transiting Exoplanet Survey Satellite (TESS),2.047,0.081,-0.078,15.665323,4.9,0.542,3725.0,0.547,-0.21,27.1701
TOI-561 b,TOI-561,Transit,Transiting Exoplanet Survey Satellite (TESS),1.397,0.027,-0.027,0.4465697,4709.0,0.806,5342.0,0.843,-0.41,85.799
TOI-561 c,TOI-561,Transit,Transiting Exoplanet Survey Satellite (TESS),2.865,0.041,-0.041,10.778838,67.5,0.806,5342.0,0.843,-0.41,85.799
TOI-561 d,TOI-561,Transit,Transiting Exoplanet Survey Satellite (TESS),2.615,0.059,-0.059,25.71268,21.2,0.806,5342.0,0.843,-0.41,85.799
TOI-561 e,TOI-561,Transit,Transiting Exoplanet Survey Satellite (TESS),2.517,0.045,-0.045,77.144,4.89,0.806,5342.0,0.843,-0.41,85.799
TOI-451 b,TOI-451,Transit,Transiting Exoplanet Survey Satellite (TESS),1.84,0.11,-0.11,1.8587033,786.0,0.93,5490.0,0.85,0.02,123.739
TOI-451 c,TOI-451,Transit,Transiting Exoplanet Survey Satellite (TESS),2.93,0.16,-0.16,9.192463,93.0,0.93,5490.0,0.85,0.02,123.739
TOI-451 d,TOI-451,Transit,Transiting Exoplanet Survey Satellite (TESS),3.93,0.2,-0.2,16.364962,43.2,0.93,5490.0,0.85,0.02,123.739
TOI-178 b,TOI-178,Transit,Transiting Exoplanet Survey Satellite (TESS),1.2,0.041,-0.037,1.9145601,200.1045,0.647,4316.0,0.662,-0.23,62.699
TOI-178 c,TOI-178,Transit,Transiting Exoplanet Survey Satellite (TESS),1.754,0.032,-0.04,3.238486,97.6159,0.647,4316.0,0.662,-0.23,62.699
TOI-178 d,TOI-178,Transit,Transiting Exoplanet Survey Satellite (TESS),2.695,0.041,-0.046,6.557569,24.9125,0.647,4316.0,0.662,-0.23,62.699
TOI-178 e,TOI-178,Transit,Transiting Exoplanet Survey Satellite (TESS),2.301,0.038,-0.039,9.96318,21.8202,0.647,4316.0,0.662,-0.23,62.699
TOI-178 f,TOI-178,Transit,Multiple Observatories,2.417,0.041,-0.048,15.23335,0.6071,0.647,4316.0,0.662,-0.23,62.699
TOI-178 g,TOI-178,Transit,Transiting Exoplanet Survey Satellite (TESS),2.939,0.057,-0.055,20.71663,19.4978,0.647,4316.0,0.662,-0.23,62.699
GJ 486 b,GJ 486,Radial Velocity,Calar Alto Observatory,1.289,0.019,-0.014,1.46712127,39.2,0.312,3317.0,0.3243,-0.15,8.07426
LHS 1478 b,LHS 1478,Transit,Transiting Exoplanet Survey Satellite (TESS),1.242,0.051,-0.049,1.9495378,23.3722,0.236,3381.0,0.246,-0.13,18.2276
TOI-1231 b,TOI-1231,Transit,Transiting Exoplanet Survey Satellite (TESS),3.65,0.16,-0.15,24.245586,1.93,0.485,3553.0,0.476,0.041,27.6227
TOI-674 b,TOI-674,Transit,Transiting Exoplanet Survey Satellite (TESS),5.25,0.17,-0.17,1.977143,38.4,0.42,3514.0,0.42,0.17,46.0851
TOI-1685 b,TOI-1685,Transit,Transiting Exoplanet Survey Satellite (TESS),1.421,0.06,-0.06,0.66913923,213.0,0.466,3470.0,0.462,0.01,37.6153
TOI-1807 b,TOI-1807,Transit,Transiting Exoplanet Survey Satellite (TESS),1.49681583,0.08089145,-0.06779467,0.54937097,1407.22,0.8048,4914.0,0.746,0.044,42.5775
TOI-2076 b,TOI-2076,Transit,Transiting Exoplanet Survey Satellite (TESS),2.59,0.1,-0.1,10.35504,49.4,0.849,5187.0,0.758,-0.09,41.9091
TOI-2076 c,TOI-2076,Transit,Transiting Exoplanet Survey Satellite (TESS),3.54,0.14,-0.14,21.01447,32.7,0.849,5187.0,0.758,-0.09,41.9091
TOI-2076 d,TOI-2076,Transit,Transiting Exoplanet Survey Satellite (TESS),3.27,0.13,-0.13,35.12803,16.5,0.849,5187.0,0.758,-0.09,41.9091
AU Mic c,AU Mic,Transit,Transiting Exoplanet Survey Satellite (TESS),2.79,0.18,-0.17,18.859023,7.3,0.635,3540.0,0.862,0.01,9.7221
TOI-431 b,TOI-431,Transit,Transiting Exoplanet Survey Satellite (TESS),1.28,0.04,-0.04,0.490047,2120.4475,0.78,4850.0,0.731,0.2,32.5686
TOI-431 d,TOI-431,Transit,Transiting Exoplanet Survey Satellite (TESS),3.29,0.09,-0.09,12.46103,28.3588,0.78,4850.0,0.731,0.2,32.5686
HD 63935 b,HD 63935,Transit,Transiting Exoplanet Survey Satellite (TESS),2.91575244,0.09298372,-0.07706553,9.058807,115.6,0.9406,5513.0,0.9598,0.107,48.9739
HD 63935 c,HD 63935,Radial Velocity,Multiple Observatories,3.06451296,0.0880571,-0.07912569,21.4027,36.7,0.9406,5513.0,0.9598,0.107,48.9739
GJ 367 b,GJ 367,Transit,Transiting Exoplanet Survey Satellite (TESS),0.699,0.024,-0.024,0.3219225,579.0,0.455,3522.0,0.458,-0.01,9.41263
TOI-2109 b,TOI-2109,Transit,Transiting Exoplanet Survey Satellite (TESS),15.098497,0.52682209,-0.52682209,0.67247414,14429.0,1.453,6540.0,1.698,0.068,262.041
HATS-75 b,HATS-75,Transit,HATSouth,9.90873894,0.14571675,-0.14571675,2.7886556,59.26,0.6017,3790.4,0.5848,0.522,194.964
LTT 1445 A c,LTT 1445 A,Transit,Transiting Exoplanet Survey Satellite (TESS),1.147,0.055,-0.054,3.1239035,10.9,0.257,3340.0,0.265,-0.34,6.86929
TOI-500 b,TOI-500,Transit,Transiting Exoplanet Survey Satellite (TESS),1.166,0.061,-0.058,0.548177,1138.0,0.74,4440.0,0.678,0.12,47.3924
TOI-1075 b,TOI-1075,Transit,Transiting Exoplanet Survey Satellite (TESS),1.791,0.116,-0.081,0.6047328,509.2,0.604,3875.0,0.581,-0.08,61.4592
TOI-1442 b,TOI-1442,Transit,Transiting Exoplanet Survey Satellite (TESS),1.17,0.06,-0.06,0.4090677,207.0242,0.29,3330.0,0.31,,41.1659
TOI-2260 b,TOI-2260,Transit,Transiting Exoplanet Survey Satellite (TESS),1.62,0.13,-0.13,0.3524728,1844.98,0.99,5534.0,0.94,0.22,101.251
TOI-2445 b,TOI-2445,Transit,Transiting Exoplanet Survey Satellite (TESS),1.25,0.08,-0.08,0.3711281,204.4874,0.25,3333.0,0.27,,48.582
GJ 3929 b,GJ 3929,Transit,Transiting Exoplanet Survey Satellite (TESS),1.09,0.04,-0.04,2.616235,17.3,0.313,3384.0,0.32,-0.02,15.8095
WASP-189 b,WASP-189,Transit,CHaracterising ExOPlanets Satellite (CHEOPS),18.14733975,0.23538859,-0.23538859,2.724033,8083.7169,2.03,8000.0,2.36,0.29,99.731
TOI-1670 b,TOI-1670,Transit,Transiting Exoplanet Survey Satellite (TESS),2.06,0.19,-0.15,10.98462,196.694,1.21,6170.0,1.316,0.09,168.067
TOI-1670 c,TOI-1670,Transit,Transiting Exoplanet Survey Satellite (TESS),11.06326395,0.28022452,-0.28022452,40.74976,14.5514,1.21,6170.0,1.316,0.09,168.067
HD 260655 b,HD 260655,Transit,Transiting Exoplanet Survey Satellite (TESS),1.24,0.023,-0.023,2.76953,42.2,0.439,3803.0,0.439,-0.43,10.0055
HD 260655 c,HD 260655,Transit,Transiting Exoplanet Survey Satellite (TESS),1.533,0.051,-0.046,5.70588,16.1,0.439,3803.0,0.439,-0.43,10.0055
TOI-3714 b,TOI-3714,Transit,Transiting Exoplanet Survey Satellite (TESS),11.32107051,0.33626942,-0.33626942,2.154849,54.0,0.53,3660.0,0.51,0.1,112.71
GJ 3090 b,GJ 3090,Transit,Transiting Exoplanet Survey Satellite (TESS),2.18,0.06,-0.06,2.85310198,45.4,0.519,3707.0,0.516,0.12,22.4751
TOI-181 b,TOI-181,Transit,Transiting Exoplanet Survey Satellite (TESS),6.9559,0.087,-0.101,4.532,102.43,0.822,4994.0,0.745,0.272,96.2338
TOI-260 b,TOI-260,Transit,Transiting Exoplanet Survey Satellite (TESS),1.71,0.08,-0.08,13.475853,10.1838,0.616,4026.0,0.607,-0.47,20.1852
TOI-700 e,TOI-700,Transit,Transiting Exoplanet Survey Satellite (TESS),0.953,0.089,-0.075,27.80978,1.27,0.415,3459.0,0.421,-0.07,31.1265
TOI-771 b,TOI-771,Transit,Transiting Exoplanet Survey Satellite (TESS),1.36,0.1,-0.1,2.3260155,14.0,0.22,3370.0,0.232,-0.13,25.2788
TOI-836.01,TOI-836,Transit,Transiting Exoplanet Survey Satellite (TESS),2.587,0.088,-0.088,8.59545,26.707,0.678,4552.0,0.665,-0.284,27.5024
TOI-836 b,TOI-836,Transit,Transiting Exoplanet Survey Satellite (TESS),1.704,0.067,-0.067,3.81673,78.838,0.678,4552.0,0.665,-0.284,27.5024
LHS 475 b,LHS 475,Transit,Transiting Exoplanet Survey Satellite (TESS),0.991,0.05,-0.05,2.029088,20.8,0.262,3300.0,0.2789,,12.4814
TOI-1136 d,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),4.627,0.077,-0.072,12.5199,626.362,1.022,5770.0,0.968,0.07,84.5362
TOI-1136 c,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),2.879,0.06,-0.062,6.2574,232.392,1.022,5770.0,0.968,0.07,84.5362
TOI-1136 f,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),3.73591482,0.08619766,-0.07925738,26.321,26.4328,1.022,5770.0,0.968,0.07,84.5362
TOI-1136 e,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),2.639,0.072,-0.088,18.801,48.4771,1.022,5770.0,0.968,0.07,84.5362
TOI-1173 b,TOI-1173,Transit,Transiting Exoplanet Survey Satellite (TESS),9.19,0.18,-0.18,7.06466,132.0,0.911,5350.0,0.934,0.139,132.353
TOI-1416 b,TOI-1416,Transit,Transiting Exoplanet Survey Satellite (TESS),1.62,0.08,-0.08,1.0697568,883.0,0.798,4884.0,0.793,0.08,55.0135
TOI-1420 b,TOI-1420,Transit,Transiting Exoplanet Survey Satellite (TESS),11.89,0.33,-0.33,6.9561063,139.0,0.987,5510.0,0.923,0.28,201.918
TOI-1468 c,TOI-1468,Transit,Transiting Exoplanet Survey Satellite (TESS),2.126,0.092,-0.093,15.532477,2.13,0.3527,3376.0,0.3714,-0.01,24.7399
TOI-1468 b,TOI-1468,Transit,Transiting Exoplanet Survey Satellite (TESS),1.401,0.059,-0.06,1.8805201,36.4,0.3527,3376.0,0.3714,-0.01,24.7399
HIP 9618 b,HIP 9618,Transit,Transiting Exoplanet Survey Satellite (TESS),3.82838127,0.10440228,-0.08816578,20.772858,40.3,0.942,5649.0,0.9593,-0.018,67.5478
HIP 9618 c,HIP 9618,Transit,Transiting Exoplanet Survey Satellite (TESS),3.42855926,0.0971864,-0.08596176,52.56363,11.7,0.942,5649.0,0.9593,-0.018,67.5478
TOI-1801 b,TOI-1801,Transit,Transiting Exoplanet Survey Satellite (TESS),2.079,0.124,-0.11,10.64387,10.7276,0.556,3863.0,0.547,-0.19,30.6796
TOI-1823 b,TOI-1823,Transit,Transiting Exoplanet Survey Satellite (TESS),7.5406241,0.33185186,-0.25202617,38.8,9.2972,0.8414,4927.0,0.8049,0.243,71.6456
TOI-2031 A b,TOI-2031 A,Transit,Transiting Exoplanet Survey Satellite (TESS),14.20177855,0.26901554,-0.26901554,5.71548654,567.0,1.174,6490.0,1.241,-0.24,276.105
TOI-2134 b,TOI-2134,Transit,Transiting Exoplanet Survey Satellite (TESS),2.69,0.16,-0.16,9.2292005,32.0,0.744,4580.0,0.709,0.12,22.6202
TOI-2134 c,TOI-2134,Transit,Transiting Exoplanet Survey Satellite (TESS),7.27,0.42,-0.42,95.5,1.4,0.744,4580.0,0.709,0.12,22.6202
TOI-2374 b,TOI-2374,Transit,Transiting Exoplanet Survey Satellite (TESS),7.48759911,0.20176165,-0.20176165,4.3136193,122.9,0.802,5002.0,0.711,0.128,134.655
TOI-2431 b,TOI-2431,Transit,Transiting Exoplanet Survey Satellite (TESS),1.534,0.034,-0.033,0.22419578,2649.15,0.661,4109.0,0.651,-0.02,36.0559
TOI-3235 b,TOI-3235,Transit,Transiting Exoplanet Survey Satellite (TESS),11.39953337,0.49319515,-0.49319515,2.59261842,13.8883,0.3939,3388.8,0.3697,0.264,72.811
TOI-3757 b,TOI-3757,Transit,Transiting Exoplanet Survey Satellite (TESS),12.0,0.4,-0.5,3.438753,55.4,0.64,3913.0,0.62,0.0,181.139
TOI-3884 b,TOI-3884,Transit,Transiting Exoplanet Survey Satellite (TESS),6.43,0.2,-0.2,4.5445828,6.29,0.298,3180.0,0.302,0.04,43.1448
TOI-3984 A b,TOI-3984 A,Transit,Transiting Exoplanet Survey Satellite (TESS),7.9,0.24,-0.24,4.353326,16.7,0.49,3476.0,0.47,0.18,108.883
TOI-4010 c,TOI-4010,Transit,Transiting Exoplanet Survey Satellite (TESS),5.93,0.11,-0.12,5.414654,112.0,0.88,4960.0,0.83,0.37,177.504
TOI-4010 d,TOI-4010,Transit,Transiting Exoplanet Survey Satellite (TESS),6.18,0.14,-0.15,14.70886,30.0,0.88,4960.0,0.83,0.37,177.504
TOI-4010 b,TOI-4010,Transit,Transiting Exoplanet Survey Satellite (TESS),3.02,0.08,-0.08,1.348335,714.0,0.88,4960.0,0.83,0.37,177.504
LP 890-9 b,LP 890-9,Transit,Transiting Exoplanet Survey Satellite (TESS),1.32,0.053,-0.027,2.7299025,4.09,0.118,2850.0,0.1556,-0.028,32.4298
TOI-4336 A b,TOI-4336 A,Transit,Transiting Exoplanet Survey Satellite (TESS),2.137,0.08,-0.08,16.336351,1.53,0.306,3307.0,0.326,0.14,22.5455
HD 20329 b,HD 20329,Transit,Transiting Exoplanet Survey Satellite (TESS),1.72,0.07,-0.07,0.926118,3474.0,0.9,5596.0,1.13,-0.07,63.6796
Kepler-167 e,Kepler-167,Transit,Kepler,10.16,0.42,-0.42,1071.23205,0.1,0.777,4884.0,0.749,0.02,341.908
TOI-5205 b,TOI-5205,Transit,Transiting Exoplanet Survey Satellite (TESS),11.6,0.3,-0.3,1.630757,49.0,0.392,3430.0,0.394,0.0,86.4493
Kepler-167 c,Kepler-167,Transit,Kepler,1.674,0.069,-0.069,7.406106,61.175,0.777,4884.0,0.749,0.02,341.908
TOI-5293 A b,TOI-5293 A,Transit,Transiting Exoplanet Survey Satellite (TESS),11.9,0.4,-0.4,2.930289,34.6,0.54,3586.0,0.52,-0.03,162.229
KOI-94 d,KOI-94,Transit,Kepler,11.27,1.06,-1.06,22.342989,97.12,1.277,6182.0,1.52,0.0228,477.052
LP 890-9 c,LP 890-9,Transit,SPECULOOS Southern Observatory,1.367,0.055,-0.039,8.457463,0.906,0.118,2850.0,0.1556,-0.028,32.4298
TOI-1136 b,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),1.9,0.21,-0.15,4.1727,360.5506,1.022,5770.0,0.968,0.07,84.5362
TOI-1136 g,TOI-1136,Transit,Transiting Exoplanet Survey Satellite (TESS),2.53,0.11,-0.12,39.545,17.9249,1.022,5770.0,0.968,0.07,84.5362
WASP-84 c,WASP-84,Transit,Transiting Exoplanet Survey Satellite (TESS),1.95,0.12,-0.12,1.4468849,1452.18,0.853,5280.0,0.768,0.0,100.588
TOI-6109 c,TOI-6109,Transit,Transiting Exoplanet Survey Satellite (TESS),4.8326,0.0736,-0.0632,8.538878,63.3913,1.03,5660.0,1.021,0.0895,151.738
TOI-6255 b,TOI-6255,Transit,Transiting Exoplanet Survey Satellite (TESS),1.079,0.065,-0.065,0.23818244,588.9944,0.353,3421.0,0.37,-0.14,20.3167
WASP-193 b,WASP-193,Transit,WASP-South,14.78464554,0.62770292,-0.53803107,6.2463475,402.0,1.018,6080.0,1.213,-0.108,362.087
LP 791-18 d,LP 791-18,Transit,Spitzer Space Telescope,1.032,0.044,-0.043,2.75485,5.83,0.139,2960.0,0.182,-0.09,26.4927
TOI-6324 b,TOI-6324,Transit,Transiting Exoplanet Survey Satellite (TESS),1.059,0.041,-0.041,0.279221,284.211,0.269,3247.0,0.293,-0.32,20.5488
HD 207496 b,HD 207496,Transit,Transiting Exoplanet Survey Satellite (TESS),2.25,0.12,-0.1,6.441008,72.9,0.8,4819.0,0.769,0.095,23.606
TOI-6109 b,TOI-6109,Transit,Transiting Exoplanet Survey Satellite (TESS),4.8704,0.1622,-0.1231,5.690476,39.9451,1.03,5660.0,1.021,0.0895,151.738
GJ 806 b,GJ 806,Transit,Transiting Exoplanet Survey Satellite (TESS),1.331,0.023,-0.023,0.9263237,130.0,0.413,3600.0,0.4144,-0.28,12.0445
HD 110067 b,HD 110067,Transit,Multiple Observatories,2.2,0.03,-0.03,9.113678,69.0579,0.798,5266.0,0.788,-0.2,32.1585
HD 110067 c,HD 110067,Transit,Multiple Observatories,2.388,0.036,-0.036,13.673694,40.228,0.798,5266.0,0.788,-0.2,32.1585
HD 110067 d,HD 110067,Transit,Multiple Observatories,2.852,0.039,-0.039,20.519617,23.4102,0.798,5266.0,0.788,-0.2,32.1585
HD 110067 e,HD 110067,Transit,Multiple Observatories,1.94,0.04,-0.04,30.793091,13.6296,0.798,5266.0,0.788,-0.2,32.1585
HD 110067 f,HD 110067,Transit,Multiple Observatories,2.601,0.042,-0.042,41.05854,9.2821,0.798,5266.0,0.788,-0.2,32.1585
HD 110067 g,HD 110067,Transit,Multiple Observatories,2.607,0.052,-0.052,54.76992,6.3216,0.798,5266.0,0.788,-0.2,32.1585
GJ 341 b,GJ 341,Transit,Transiting Exoplanet Survey Satellite (TESS),0.88,0.05,-0.05,7.57686,13.8,0.48,3770.0,0.5066,-0.16,10.454
TOI-6894 b,TOI-6894,Transit,Transiting Exoplanet Survey Satellite (TESS),9.5836785,0.24659758,-0.24659758,3.37077196,5.54,0.207,3007.0,0.2276,0.142,73.8131
IRAS 04125+2902 b,IRAS 04125+2902,Transit,Transiting Exoplanet Survey Satellite (TESS),10.73820351,0.86309151,-0.84067355,8.834978,41.4199,0.7,4080.0,1.45,,159.244
HIP 67522 c,HIP 67522,Transit,Transiting Exoplanet Survey Satellite (TESS),7.93595834,0.3474784,-0.35868738,14.334892,116.049,1.22,5675.0,1.38,0.0,127.28
TOI-2076 e,TOI-2076,Transit,Transiting Exoplanet Survey Satellite (TESS),1.301,0.059,-0.059,3.0223753,253.1032,0.849,5187.0,0.758,-0.09,41.9091
TOI-4336 A c,TOI-4336 A,Transit,Multiple Observatories,1.251,0.066,-0.066,7.587266,4.24,0.306,3307.0,0.326,0.14,22.5455
Kepler-12 b,Kepler-12,Transit,Kepler,19.660586,0.347479,-0.403524,4.4379629,877.539,1.166,5947.0,1.483,0.07,881.386
KOI-94 b,KOI-94,Transit,Kepler,1.71,0.16,-0.16,3.743208,1053.181,1.277,6182.0,1.52,0.0228,477.052
Kepler-167 d,Kepler-167,Transit,Kepler,1.238,0.064,-0.064,21.80379,14.489,0.777,4884.0,0.749,0.02,341.908
Kepler-51 d,Kepler-51,Transit,Kepler,9.7,0.5,-0.5,130.194,2.466,1.04,6018.0,0.94,0.05,783.831
Kepler-51 c,Kepler-51,Transit,Kepler,9.0,2.8,-1.7,85.312,4.331,1.04,6018.0,0.94,0.05,783.831
Kepler-51 b,Kepler-51,Transit,Kepler,7.1,0.3,-0.3,45.154,10.119,1.04,6018.0,0.94,0.05,783.831
Kepler-167 b,Kepler-167,Transit,Kepler,1.718,0.07,-0.07,4.3931539,122.502,0.777,4884.0,0.749,0.02,341.908
KOI-94 c,KOI-94,Transit,Kepler,4.32,0.41,-0.41,10.423648,268.219,1.277,6182.0,1.52,0.0228,477.052
KOI-94 e,KOI-94,Transit,Kepler,6.56,0.62,-0.62,54.32031,29.7,1.277,6182.0,1.52,0.0228,477.052
PH2 b,PH2,Transit,Kepler,9.33708092,0.2914335,-0.26901554,282.52542,1.2,0.966,5734.0,0.949,0.017,343.863
K2-33 b,K2-33,Transit,K2,5.04,0.34,-0.37,5.424865,89.6695,0.56,3540.0,1.05,,139.268
Kepler-1810 b,Kepler-1810,Transit,Kepler,3.91815325,,,101.1330032,4.91,0.921,5492.0,1.016,0.16,1009.87
Kepler-247 b,Kepler-247,Transit,Kepler,1.64,0.46,-0.46,3.33616,216.111,0.887,5100.0,0.768,0.3,663.711
Kepler-182 c,Kepler-182,Transit,Kepler,3.43,1.53,-1.53,20.684342,88.852,1.114,6250.0,1.146,0.072,1549.09
Kepler-1303 b,Kepler-1303,Transit,Kepler,1.42,0.35,-0.14,7.56127224,182.375,1.01,5771.0,1.0,0.04,897.783
Kepler-110 c,Kepler-110,Transit,Kepler,2.21,0.44,-0.44,31.719775,45.336,0.989,5960.0,1.149,-0.1498,586.531
TOI-375 b,TOI-375,Transit,Transiting Exoplanet Survey Satellite (TESS),10.77183045,0.49319515,-0.48198617,9.45469,593.3,1.441,5259.9,2.9,0.084,396.213
Kepler-866 b,Kepler-866,Transit,Kepler,1.63,0.08,-0.12,2.617032536,196.127,0.75,4751.0,0.71,-0.07,646.667
Kepler-549 b,Kepler-549,Transit,Kepler,2.57,0.23,-0.17,42.9495649,9.549,0.88,5360.0,0.84,-0.03,635.145
Kepler-347 d,Kepler-347,Transit,Kepler,3.04,0.45,-0.71,85.517344,12.75,1.0,5592.0,1.451,0.16,1298.88
Kepler-965 b,Kepler-965,Transit,Kepler,3.38,0.55,-0.39,134.2527298,4.98,1.05,5886.0,1.15,0.03,582.828
